loss,coverage_loss,risk_loss,coverage_mae,risk_accuracy,val_loss,val_coverage_loss,val_risk_loss,val_coverage_mae,val_risk_accuracy,lr
0.32546016573905945,0.07985063642263412,0.8005536198616028,0.21684755384922028,0.6577380895614624,0.39220672845840454,0.10474654287099838,0.9651463627815247,0.22899754345417023,0.6309523582458496,0.001
0.3304404318332672,0.07987050712108612,0.8174241185188293,0.21516799926757812,0.6428571343421936,0.3907835781574249,0.1044115349650383,0.9615065455436707,0.22754131257534027,0.6309523582458496,0.001
0.3187867999076843,0.07568997144699097,0.7887446880340576,0.20579169690608978,0.6339285969734192,0.38858741521835327,0.1039799377322197,0.9557051062583923,0.22714731097221375,0.6309523582458496,0.001
0.31943371891975403,0.07574935257434845,0.7912461161613464,0.2092345803976059,0.663690447807312,0.38903895020484924,0.10405313223600388,0.9574564099311829,0.2277371734380722,0.6309523582458496,0.001
0.3106335997581482,0.07147443294525146,0.7723515033721924,0.20482727885246277,0.663690447807312,0.38776034116744995,0.10387665778398514,0.9540470838546753,0.2268608808517456,0.6071428656578064,0.001
0.30940985679626465,0.07295004278421402,0.765102744102478,0.2077912539243698,0.6696428656578064,0.3895246088504791,0.10443025827407837,0.9587660431861877,0.2261020839214325,0.6309523582458496,0.001
0.3261716961860657,0.07792355120182037,0.809525191783905,0.2101714015007019,0.6696428656578064,0.38932695984840393,0.10463018715381622,0.9578784704208374,0.22540730237960815,0.6309523582458496,0.001
0.32244640588760376,0.07721744477748871,0.7990490198135376,0.20818106830120087,0.6458333134651184,0.387687623500824,0.10433153063058853,0.9534624218940735,0.2243904322385788,0.6309523582458496,0.001
0.3157061040401459,0.07717031240463257,0.7771004438400269,0.20622357726097107,0.6398809552192688,0.3858514428138733,0.1039092093706131,0.9487656950950623,0.22387845814228058,0.6309523582458496,0.001
0.30761274695396423,0.07266654074192047,0.7609748840332031,0.20506465435028076,0.6815476417541504,0.3881348967552185,0.10445774346590042,0.9553122520446777,0.22392858564853668,0.6309523582458496,0.001
0.31394097208976746,0.07153676450252533,0.7848773002624512,0.19520165026187897,0.6726190447807312,0.3921997547149658,0.10536278784275055,0.96696537733078,0.22431395947933197,0.6309523582458496,0.001
0.3092440962791443,0.07299388945102692,0.7661604881286621,0.19973334670066833,0.6785714030265808,0.39126959443092346,0.10540524125099182,0.9641848802566528,0.22341063618659973,0.6309523582458496,0.001
0.3171660006046295,0.07501660287380219,0.7881672978401184,0.20830059051513672,0.6815476417541504,0.392971396446228,0.10585609078407288,0.9690442681312561,0.22414523363113403,0.6309523582458496,0.001
0.2986225485801697,0.06836611777544022,0.7421614527702332,0.1959594041109085,0.6696428656578064,0.39238911867141724,0.10601554811000824,0.9670112133026123,0.22345106303691864,0.6309523582458496,0.001
0.3024148643016815,0.0695810616016388,0.7521187663078308,0.19467255473136902,0.6875,0.3936893939971924,0.1061885803937912,0.9710474610328674,0.223887100815773,0.6309523582458496,0.001
0.3059498071670532,0.07274248450994492,0.7569003105163574,0.20173609256744385,0.663690447807312,0.38481706380844116,0.10439087450504303,0.9462363719940186,0.2227715104818344,0.6309523582458496,0.001
0.29716935753822327,0.06876399368047714,0.7373340725898743,0.1918831616640091,0.6845238208770752,0.38262635469436646,0.10419734567403793,0.9396666288375854,0.22226592898368835,0.6309523582458496,0.001
0.3048631250858307,0.0731409564614296,0.753121018409729,0.2018074244260788,0.6696428656578064,0.3825531601905823,0.10434295982122421,0.9394675493240356,0.2215462625026703,0.6309523582458496,0.001
0.302837997674942,0.07343179732561111,0.745909571647644,0.20256124436855316,0.6607142686843872,0.38657325506210327,0.10543850809335709,0.9504311680793762,0.22172880172729492,0.6309523582458496,0.001
